"Aircraft..Type" "Effect..Impact.to.flight" "FlightDate" "Record.ID" "Aircraft..Airline.Operator" "Feet.above.ground" "origin"
2 4 2000-03-14 202076 47 "1,000" 17
2 4 2000-03-14 200415 126 "9" 8
2 4 2000-03-14 202789 59 "5,000" 1
2 4 2000-03-14 201324 98 "2,000" 56
2 4 2000-03-14 201275 59 "0" 38
2 4 2000-03-15 203957 42 "0" 195
2 4 2000-03-15 200525 192 "100" 196
2 NULL 2000-03-15 200003 316 "300" 197
NULL NULL 2000-03-15 208351 345 NULL 143
2 4 2000-03-15 202108 2 NULL 198
2 4 2000-03-15 200608 126 "200" 15
2 6 2000-03-15 204837 90 "300" 149
NULL 4 2000-03-15 201568 345 "0" 46
2 4 2000-03-15 200413 90 "0" 46
2 4 2000-03-15 201511 238 "0" 80
2 4 2000-03-15 202784 59 "5,000" 38
2 4 2000-03-15 202783 59 "2,500" 137
2 4 2000-03-15 204836 139 "1,300" 56
2 4 2000-03-15 203390 192 "0" 199
2 NULL 2000-03-16 202269 279 "0" 1
2 NULL 2000-03-16 201778 343 "200" 35
2 4 2000-03-16 200340 343 "0" 4
2 NULL 2000-03-16 201949 343 NULL 9
NULL NULL 2000-03-16 204010 345 NULL 5
2 6 2000-03-16 203130 278 "15" 200
NULL NULL 2000-03-16 201127 345 NULL 72
NULL NULL 2000-03-16 203628 345 NULL 36
2 4 2000-03-16 2674 241 "50" 201
2 4 2000-03-17 203408 233 "0" 202
2 4 2000-03-17 205001 2 NULL 2
2 NULL 2000-03-17 203906 139 "0" 52
2 NULL 2000-03-17 203083 343 NULL 2
2 4 2000-03-17 203407 139 "500" 64
NULL NULL 2000-03-17 202794 345 NULL 26
NULL NULL 2000-03-17 203063 345 NULL 30
2 5 2000-03-17 204405 349 "300" 81
NULL 4 2000-03-18 203064 334 "500" 203
2 NULL 2000-03-18 210872 343 NULL 2
NULL NULL 2000-03-18 203013 345 NULL 5
2 2 2000-03-18 203936 60 "0" 29
NULL NULL 2000-03-18 200849 345 NULL 30
NULL NULL 2000-03-18 203137 345 NULL 94
2 4 2000-03-18 202421 335 "0" 40
2 4 2000-03-18 201461 49 "0" 204
2 NULL 2000-03-19 203933 343 NULL 137
2 4 2000-03-19 204509 130 "0" 11
2 NULL 2000-03-20 201817 257 "200" 205
2 NULL 2000-03-20 204528 23 "200" 9
2 NULL 2000-03-20 202264 139 "100" 109
2 6 2000-03-20 201706 139 NULL 59
2 4 2000-03-20 202070 59 "11,000" 38
NULL NULL 2000-03-20 201644 345 NULL 20
NULL NULL 2000-03-20 203367 345 NULL 20
NULL NULL 2000-03-20 203937 345 NULL 93
2 4 2000-03-20 202485 59 "5,000" 90
2 NULL 2000-03-20 2675 241 NULL 121
2 4 2000-03-20 2676 241 "50" 121
2 4 2000-03-21 201744 127 "100" 52
2 4 2000-03-21 201043 90 "150" 70
2 4 2000-03-21 201743 59 "100" 38
2 4 2000-03-21 200293 58 "50" 206
2 5 2000-03-21 2677 241 "100" 137
2 4 2000-03-22 200104 60 "1,000" 207
2 4 2000-03-22 200028 343 "3,000" 208
2 4 2000-03-22 200226 349 NULL 61
2 4 2000-03-22 201913 257 "600" 18
2 4 2000-03-22 201106 90 "5" 116
2 NULL 2000-03-22 269258 278 "0" 209
2 4 2000-03-22 203938 349 "0" 61
2 4 2000-03-22 201758 60 "0" 30
2 4 2000-03-22 201686 233 "2,000" 208
NULL NULL 2000-03-22 202109 345 NULL 210
2 4 2000-03-22 204621 59 "7,000" 151
2 4 2000-03-22 203792 335 "1,500" 40
2 4 2000-03-23 200697 347 "8,500" 98
2 NULL 2000-03-23 203853 186 "6,000" 211
2 4 2000-03-23 202992 139 "7,000" 212
2 NULL 2000-03-23 201677 2 NULL 198
2 NULL 2000-03-23 201098 139 "0" 84
2 NULL 2000-03-23 200238 58 "0" 84
2 4 2000-03-23 202315 349 "500" 16
NULL NULL 2000-03-23 201497 345 NULL 3
2 5 2000-03-23 201995 278 NULL 2
2 3 2000-03-23 200130 257 "800" 83
2 4 2000-03-23 200951 158 "300" 7
2 6 2000-03-23 202399 90 "300" 121
2 4 2000-03-23 200376 90 "0" 213
2 4 2000-03-23 200131 257 "3,000" 174
2 4 2000-03-23 201097 139 "300" 174
2 4 2000-03-23 202632 343 "400" 64
2 4 2000-03-23 201705 60 "1,000" 21
2 4 2000-03-23 203348 139 "1,000" 25
2 4 2000-03-23 203120 233 "5" 214
2 4 2000-03-24 201099 233 "500" 33
2 4 2000-03-24 200270 90 "0" 103
2 NULL 2000-03-24 200831 343 "9,000" 82
2 NULL 2000-03-24 202052 257 NULL 33
2 NULL 2000-03-24 200172 343 NULL 137
NULL NULL 2000-03-24 200071 345 NULL 4
2 4 2000-03-24 201333 146 "10" 89
2 NULL 2000-03-24 200449 2 NULL 2
NULL NULL 2000-03-24 205395 345 NULL 215
NULL NULL 2000-03-24 200557 345 NULL 72
2 6 2000-03-24 200005 90 "3,000" 216
2 4 2000-03-24 202383 59 NULL 2
2 4 2000-03-24 2678 241 "1,000" 217
2 NULL 2000-03-25 200372 2 "900" 198
2 4 2000-03-25 200373 41 "50" 218
2 NULL 2000-03-25 204499 232 "150" 132
2 NULL 2000-03-25 203172 257 "8,000" 132
2 NULL 2000-03-25 204537 343 NULL 2
2 6 2000-03-25 200586 130 "2,500" 1
2 4 2000-03-25 202323 59 "10" 38
2 4 2000-03-25 203886 59 NULL 27
2 4 2000-03-25 201770 162 "1,500" 219
2 4 2000-03-26 202563 257 "0" 13
2 4 2000-03-26 204540 343 "0" 190
2 4 2000-03-26 207145 349 "5" 81
2 NULL 2000-03-26 202198 257 NULL 83
2 4 2000-03-26 200216 186 "450" 220
2 4 2000-03-26 204660 165 "1,500" 1
2 4 2000-03-26 200587 139 NULL 11
2 4 2000-03-26 206032 90 "0" 221
2 NULL 2000-03-26 2679 241 "800" 36
2 NULL 2000-03-27 207147 342 NULL 2
2 4 2000-03-27 207146 257 "0" 206
2 4 2000-03-27 207148 349 NULL 2
NULL NULL 2000-03-27 203826 345 NULL 27
2 NULL 2000-03-28 200767 76 "50" 132
2 2 2000-03-28 203173 90 "0" 222
2 NULL 2000-03-28 204552 2 "2,100" 183
2 NULL 2000-03-28 200387 343 "0" 42
2 NULL 2000-03-28 202225 90 "0" 223
2 4 2000-03-28 200945 349 NULL 24
2 4 2000-03-28 202469 158 "1,500" 224
2 NULL 2000-03-28 200827 165 NULL 33
2 4 2000-03-28 202468 139 "700" 108
2 4 2000-03-28 200407 130 NULL 2
2 2 2000-03-28 200766 59 "0" 52
NULL NULL 2000-03-28 204814 345 NULL 36
2 4 2000-03-28 1003 241 "20" 181
2 4 2000-03-28 1004 241 NULL 181
2 4 2000-03-29 210904 196 "3,000" 205
2 NULL 2000-03-29 205627 343 NULL 4
2 4 2000-03-29 205262 158 "400" 225
2 4 2000-03-29 204584 59 "50" 226
2 NULL 2000-03-29 208110 343 "5,000" 93
2 4 2000-03-29 210705 316 "200" 43
NULL NULL 2000-03-29 204897 345 NULL 227
2 6 2000-03-29 203654 59 "0" 52
2 4 2000-03-29 210726 349 "2,500" 219
2 4 2000-03-29 200517 2 NULL 198
2 4 2000-03-29 3583 241 "40" 228
2 4 2000-03-29 4014 241 "700" 229
2 6 2000-03-29 1005 241 "2,000" 15
2 4 2000-03-30 200267 349 "300" 230
2 NULL 2000-03-30 201071 343 "600" 3
2 NULL 2000-03-30 200085 343 NULL 2
2 NULL 2000-03-30 202058 343 NULL 2
2 NULL 2000-03-30 200442 343 NULL 2
2 NULL 2000-03-30 200876 343 NULL 1
2 NULL 2000-03-30 203178 139 NULL 54
2 NULL 2000-03-30 204947 257 NULL 83
2 4 2000-03-30 201158 349 "7,000" 29
2 3 2000-03-30 203198 278 "30" 231
2 4 2000-03-31 201288 349 "0" 79
2 4 2000-03-31 207672 59 "200" 38
2 NULL 2000-03-31 201732 343 "500" 82
2 NULL 2000-03-31 201475 343 NULL 2
2 NULL 2000-03-31 200679 343 NULL 2
2 4 2000-03-31 204898 184 "2" 165
2 6 2000-03-31 269898 350 "600" 232
NULL NULL 2000-03-31 203653 345 NULL 81
2 4 2000-03-31 202166 60 "1,200" 129
2 4 2000-03-31 201250 60 "3,000" 38
2 4 2000-04-01 201506 349 "1,000" 52
2 NULL 2000-04-01 202892 2 NULL 198
2 NULL 2000-04-01 203163 2 NULL 198
2 NULL 2000-04-01 200061 343 "0" 9
2 6 2000-04-01 201378 278 "50" 233
2 4 2000-04-01 200211 297 "0" 4
2 NULL 2000-04-01 200594 343 NULL 2
2 NULL 2000-04-01 203813 343 NULL 2
2 NULL 2000-04-01 202860 343 NULL 2
2 6 2000-04-01 200212 316 "100" 197
2 4 2000-04-01 205928 345 "5,000" 123
2 4 2000-04-01 205343 278 "1,500" 234
2 4 2000-04-01 200918 70 "0" 49
2 NULL 2000-04-01 3584 241 "1,500" 79
2 4 2000-04-01 3585 241 "500" 235
2 4 2000-04-02 207106 60 "0" 206
2 4 2000-04-02 202734 139 "1,000" 35
2 4 2000-04-02 203477 349 "100" 186
2 NULL 2000-04-02 203594 23 "300" 56
2 NULL 2000-04-02 201224 343 "0" 43
2 NULL 2000-04-02 201937 343 NULL 2
2 NULL 2000-04-02 201642 343 NULL 2
2 NULL 2000-04-02 200667 343 NULL 2
NULL NULL 2000-04-02 203779 345 NULL 81
2 4 2000-04-02 200264 90 "0" 46
2 4 2000-04-02 201524 257 "0" 9
2 6 2000-04-02 204406 90 "10" 46
NULL NULL 2000-04-02 204803 345 NULL 20
2 6 2000-04-03 201579 126 "0" 29
2 NULL 2000-04-03 200923 343 "0" 74
2 NULL 2000-04-03 202353 343 NULL 2
2 NULL 2000-04-03 203902 343 NULL 2
2 NULL 2000-04-03 203288 343 NULL 2
2 NULL 2000-04-03 201673 343 NULL 5
NULL NULL 2000-04-03 200034 345 NULL 4
NULL NULL 2000-04-03 206837 345 NULL 143
2 4 2000-04-03 203071 58 NULL 2
NULL 4 2000-04-03 202459 345 NULL 46
2 6 2000-04-03 206267 233 "2,400" 33
2 4 2000-04-03 3586 241 "140" 5
2 NULL 2000-04-03 200809 292 NULL 236
2 4 2000-04-04 200607 59 "0" 5
2 4 2000-04-04 203453 90 "0" 162
2 NULL 2000-04-04 204335 343 "0" 1
2 NULL 2000-04-04 201912 343 NULL 2
NULL NULL 2000-04-04 200187 345 NULL 193
2 4 2000-04-04 202600 60 "5,000" 237
2 4 2000-04-04 202893 47 "50" 79
2 4 2000-04-04 207027 233 "50" 238
2 4 2000-04-04 202018 59 "300" 38
NULL NULL 2000-04-04 201392 345 NULL 20
NULL NULL 2000-04-04 204902 345 NULL 227
2 4 2000-04-04 204657 90 "2,000" 239
2 NULL 2000-04-04 218937 343 NULL 2
2 4 2000-04-05 202033 90 "0" 61
2 4 2000-04-05 200228 67 "300" 109
2 4 2000-04-05 202931 278 "0" 240
2 4 2000-04-05 200207 232 "1,800" 195
2 4 2000-04-05 201310 317 NULL 61
2 NULL 2000-04-05 202930 343 NULL 151
2 4 2000-04-05 200111 139 NULL 10
2 NULL 2000-04-05 205524 343 NULL 9
2 4 2000-04-05 202627 158 "0" 241
2 6 2000-04-05 205189 126 "0" 50
2 4 2000-04-05 205812 90 "0" 50
NULL NULL 2000-04-05 204323 345 NULL 81
NULL NULL 2000-04-05 203392 345 NULL 242
2 4 2000-04-05 200208 316 "6,000" 35
2 4 2000-04-05 204593 139 "0" 36
2 4 2000-04-06 200970 349 "5" 243
2 NULL 2000-04-06 200009 2 NULL 2
2 NULL 2000-04-06 200010 2 NULL 198
2 NULL 2000-04-06 200045 343 "0" 79
2 NULL 2000-04-06 200790 90 "200" 244
2 4 2000-04-06 200631 90 "50" 85
2 4 2000-04-06 200708 323 "50" 184
NULL NULL 2000-04-06 200040 345 NULL 93
NULL NULL 2000-04-06 202237 345 NULL 72
2 4 2000-04-06 202564 60 "1,500" 245
2 4 2000-04-06 200011 2 "0" 36
2 4 2000-04-06 4064 241 "1,000" 158
2 6 2000-04-06 201545 316 "0" 62
2 4 2000-04-07 203293 335 "200" 9
2 4 2000-04-07 201554 47 "5,000" 2
2 4 2000-04-07 205967 2 NULL 14
2 NULL 2000-04-07 200590 343 NULL 2
2 NULL 2000-04-07 207048 343 NULL 2
2 NULL 2000-04-07 200268 343 NULL 2
2 NULL 2000-04-07 200318 343 NULL 4
NULL NULL 2000-04-07 204074 345 NULL 4
2 NULL 2000-04-07 203454 343 NULL 2
NULL NULL 2000-04-07 207061 345 NULL 16
2 4 2000-04-07 200877 278 "1,500" 246
2 6 2000-04-07 202937 278 "2,000" 246
2 NULL 2000-04-07 201974 59 "1,000" 38
2 4 2000-04-07 200489 139 NULL 64
2 4 2000-04-07 201628 294 "600" 17
2 4 2000-04-07 200978 165 "4,200" 84
2 4 2000-04-07 201326 49 "10" 36
2 4 2000-04-08 201403 90 "15" 197
2 4 2000-04-08 207007 343 "0" 4
2 NULL 2000-04-08 205784 58 NULL 2
NULL NULL 2000-04-08 201927 345 NULL 81
2 4 2000-04-08 202816 349 "100" 33
2 4 2000-04-08 203892 349 "0" 81
2 4 2000-04-08 203762 349 "0" 52
2 4 2000-04-08 202201 69 NULL 52
2 4 2000-04-08 3587 241 "100" 54
2 6 2000-04-08 215413 68 NULL 18
2 2 2000-04-09 201633 345 "0" 142
2 4 2000-04-09 202474 139 "0" 247
2 4 2000-04-09 201496 47 "75" 17
2 4 2000-04-09 200828 47 "100" 61
2 4 2000-04-09 202398 90 "0" 20
2 NULL 2000-04-09 204974 49 "0" 82
2 NULL 2000-04-09 206484 343 "0" 10
2 4 2000-04-09 200112 49 "1,000" 82
2 4 2000-04-09 203927 162 "20" 219
2 4 2000-04-09 201160 139 "30" 109
2 NULL 2000-04-09 204903 257 "1,500" 57
2 NULL 2000-04-09 201845 23 NULL 81
2 NULL 2000-04-09 202857 343 NULL 2
2 NULL 2000-04-09 202169 343 NULL 2
2 NULL 2000-04-09 200263 343 NULL 2
2 NULL 2000-04-09 204975 49 NULL 35
2 NULL 2000-04-09 202504 343 NULL 2
2 NULL 2000-04-09 202397 257 NULL 80
NULL NULL 2000-04-09 202630 345 NULL 3
2 4 2000-04-09 202239 90 "0" 20
2 NULL 2000-04-09 201514 58 NULL 2
NULL NULL 2000-04-09 206485 345 NULL 72
2 4 2000-04-10 200012 34 "0" 138
2 NULL 2000-04-10 202475 23 "1,600" 56
2 NULL 2000-04-10 203053 343 NULL 2
2 NULL 2000-04-10 201715 343 NULL 2
2 NULL 2000-04-10 202623 349 NULL 22
NULL NULL 2000-04-10 202741 345 NULL 82
2 4 2000-04-10 3588 241 NULL 57
2 4 2000-04-11 201713 316 "7,000" 141
2 NULL 2000-04-11 203385 2 NULL 198
2 NULL 2000-04-11 201714 343 NULL 4
NULL NULL 2000-04-11 200717 345 NULL 3
2 NULL 2000-04-11 203101 343 NULL 35
NULL NULL 2000-04-11 200706 345 NULL 93
2 4 2000-04-11 202317 59 "0" 38
2 4 2000-04-11 204409 49 "2,600" 82
NULL NULL 2000-04-11 202355 345 NULL 109
2 4 2000-04-12 201286 90 "5" 248
2 4 2000-04-12 202714 59 "0" 38
2 4 2000-04-12 203805 345 "0" 249
2 NULL 2000-04-12 201816 59 "400" 125
2 4 2000-04-12 202284 343 "0" 9
2 4 2000-04-12 203262 343 "50" 9
2 NULL 2000-04-12 202958 343 NULL 2
2 3 2000-04-12 202051 90 "10" 250
2 NULL 2000-04-12 202686 90 NULL 251
NULL NULL 2000-04-12 201394 345 NULL 219
NULL NULL 2000-04-12 202835 345 NULL 52
2 4 2000-04-12 3589 241 "1,000" 237
2 4 2000-04-13 202244 311 "200" 228
2 4 2000-04-13 203905 271 "0" 117
4 NULL 2000-04-13 200865 278 "9" 252
2 NULL 2000-04-13 200958 257 "2,500" 18
2 NULL 2000-04-13 201168 343 NULL 2
2 NULL 2000-04-13 200628 343 NULL 2
2 6 2000-04-13 202081 60 "17,000" 2
2 4 2000-04-13 202666 90 "85" 62
2 4 2000-04-13 200682 130 "1,200" 83
NULL NULL 2000-04-13 202867 345 NULL 242
2 4 2000-04-13 202866 349 NULL 2
NULL NULL 2000-04-13 203168 345 NULL 227
2 5 2000-04-13 200681 126 "0" 218
2 6 2000-04-13 204160 278 "1,300" 253
2 4 2000-04-13 3590 241 "50" 254
2 4 2000-04-14 200218 130 "0" 255
2 4 2000-04-14 208226 2 NULL 198
2 4 2000-04-14 202609 257 "2,000" 84
2 NULL 2000-04-14 202249 343 NULL 2
2 NULL 2000-04-14 200338 343 NULL 2
2 NULL 2000-04-14 200646 343 NULL 2
2 4 2000-04-14 201210 343 "3,500" 98
2 4 2000-04-14 202350 60 "5,000" 120
2 4 2000-04-14 206114 59 "400" 125
2 4 2000-04-15 200072 257 "0" 190
2 4 2000-04-15 201649 347 "2,000" 98
2 4 2000-04-15 240061 162 "300" 150
2 4 2000-04-15 244470 162 "300" 150
2 NULL 2000-04-15 204304 90 "10" 256
2 4 2000-04-15 200274 316 "1,000" 25
2 4 2000-04-15 201390 316 "12,500" 40
2 4 2000-04-16 201871 90 "0" 24
2 4 2000-04-16 201155 349 "0" 117
2 4 2000-04-16 202440 233 "500" 33
2 NULL 2000-04-16 201894 349 NULL 117
2 NULL 2000-04-16 201476 343 NULL 2
2 NULL 2000-04-16 204765 343 NULL 2
2 NULL 2000-04-16 204550 343 NULL 9
2 4 2000-04-16 200202 90 "5,000" 257
2 NULL 2000-04-16 202211 59 "0" 27
NULL NULL 2000-04-16 200669 345 NULL 93
2 4 2000-04-16 202210 56 "0" 62
2 6 2000-04-16 205641 278 "1,500" 258
2 4 2000-04-16 203267 59 "100" 108
2 2 2000-04-16 202046 196 "0" 36
2 4 2000-04-17 201159 90 "90" 259
NULL NULL 2000-04-17 201002 345 NULL 20
2 2 2000-04-17 201312 278 "0" 260
2 NULL 2000-04-17 201182 343 "200" 2
2 4 2000-04-17 200736 349 "12,000" 186
2 NULL 2000-04-17 201984 343 NULL 2
2 NULL 2000-04-17 201226 343 NULL 2
2 NULL 2000-04-17 203552 343 NULL 2
2 3 2000-04-17 200277 20 "10" 5
2 4 2000-04-17 203473 343 "700" 93
2 4 2000-04-17 200530 117 "500" 261
2 4 2000-04-17 202140 90 "1,000" 22
2 4 2000-04-17 203209 59 NULL 4
NULL NULL 2000-04-17 201087 345 NULL 81
2 4 2000-04-17 3592 241 "5,000" 67
2 4 2000-04-17 3591 241 "0" 72
NULL 4 2000-04-17 3594 241 "30" 126
2 4 2000-04-17 3593 241 NULL 72
2 4 2000-04-18 202571 165 "3,000" 90
2 NULL 2000-04-18 201749 349 NULL 2
2 NULL 2000-04-18 203290 343 "0" 3
2 4 2000-04-18 202114 343 "50" 9
2 NULL 2000-04-18 203009 343 NULL 2
2 NULL 2000-04-18 203312 343 NULL 2
2 NULL 2000-04-18 203443 343 NULL 2
2 4 2000-04-18 203167 192 "0" 262
2 2 2000-04-18 207058 233 "0" 263
NULL NULL 2000-04-18 202467 345 NULL 215
2 3 2000-04-18 202570 34 "0" 264
4 6 2000-04-18 200915 90 "800" 265
2 4 2000-04-18 4486 241 "1,000" 266
2 4 2000-04-18 4485 241 "1,000" 266
2 NULL 2000-04-19 205910 343 "0" 59
2 NULL 2000-04-19 202796 343 "0" 84
NULL NULL 2000-04-19 203941 144 "5,000" 4
2 NULL 2000-04-19 204283 343 NULL 35
NULL NULL 2000-04-19 201994 345 NULL 187
2 6 2000-04-19 202940 278 "2,000" 2
2 NULL 2000-04-19 201860 343 NULL 2
2 4 2000-04-19 201993 90 "0" 20
2 6 2000-04-19 1387 241 "1,000" 266
2 2 2000-04-19 2000 241 "0" 48
2 2 2000-04-19 2001 241 "0" 267
2 2 2000-04-20 202006 90 "0" 203
2 4 2000-04-20 200075 90 "50" 268
2 NULL 2000-04-20 201480 2 NULL 2
2 4 2000-04-20 201176 2 NULL 17
2 4 2000-04-20 204291 165 NULL 70
2 NULL 2000-04-20 202516 343 "0" 35
2 NULL 2000-04-20 203778 343 NULL 52
2 NULL 2000-04-20 201512 343 NULL 2
2 NULL 2000-04-20 201513 343 NULL 2
2 NULL 2000-04-20 206630 343 NULL 2
2 NULL 2000-04-20 201463 23 NULL 219
2 NULL 2000-04-20 207349 343 NULL 52
2 NULL 2000-04-20 202682 343 NULL 2
NULL NULL 2000-04-20 205403 345 NULL 46
2 4 2000-04-20 202540 76 "7,000" 269
2 NULL 2000-04-20 203291 90 "0" 1
2 4 2000-04-20 201551 59 "100" 17
2 4 2000-04-20 204408 186 "0" 270
2 4 2000-04-20 203485 162 "0" 219
2 4 2000-04-20 202280 58 "5,000" 43
2 4 2000-04-20 202588 58 "8,000" 43
2 4 2000-04-20 201917 59 "6,500" 271
2 4 2000-04-20 200709 58 NULL 94
2 4 2000-04-20 205657 139 NULL 2
NULL NULL 2000-04-20 201843 345 NULL 215
NULL NULL 2000-04-20 205404 345 NULL 219
2 4 2000-04-20 200652 59 "6,500" 74
NULL NULL 2000-04-20 204384 345 NULL 109
2 4 2000-04-20 2002 241 "80" 272
NULL NULL 2000-04-20 202891 345 NULL 93
2 4 2000-04-20 207753 139 "100" 273
2 NULL 2000-04-20 201803 139 "0" 5
2 4 2000-04-20 7324 241 "0" 158
2 4 2000-04-21 201173 257 "0" 274
2 NULL 2000-04-21 202125 59 "800" 162
2 4 2000-04-21 203833 2 NULL 275
2 NULL 2000-04-21 201552 343 "0" 38
2 NULL 2000-04-21 210903 343 NULL 2
2 NULL 2000-04-21 204212 343 NULL 2
2 NULL 2000-04-21 203227 343 NULL 2
2 NULL 2000-04-21 201777 139 NULL 183
2 4 2000-04-21 201009 238 "6,000" 70
NULL 4 2000-04-21 200633 345 "0" 20
2 4 2000-04-21 200168 58 "500" 43
2 4 2000-04-21 201121 69 "10" 70
2 6 2000-04-21 200907 90 "3" 276
2 4 2000-04-21 201536 165 "1,200" 1
2 4 2000-04-21 200666 316 "6,200" 125
2 4 2000-04-21 202494 317 "5,000" 11
NULL NULL 2000-04-21 202669 345 NULL 35
2 4 2000-04-21 202737 59 "8,000" 186
2 4 2000-04-21 205706 161 "100" 217
2 4 2000-04-21 202062 139 "500" 174
2 4 2000-04-22 201947 192 "0" 196
2 4 2000-04-22 200551 58 "800" 42
2 4 2000-04-22 201946 139 "50" 174
2 NULL 2000-04-22 202385 343 "0" 132
NULL NULL 2000-04-22 201253 345 NULL 277
2 NULL 2000-04-22 201280 343 NULL 2
2 NULL 2000-04-22 201851 343 NULL 2
2 NULL 2000-04-22 202773 343 NULL 59
NULL NULL 2000-04-22 205419 345 NULL 143
NULL NULL 2000-04-22 205767 345 NULL 3
2 4 2000-04-22 204622 349 "0" 1
2 4 2000-04-22 201548 59 "0" 50
2 4 2000-04-22 202569 316 "200" 62
2 2 2000-04-22 201094 53 "0" 278
2 4 2000-04-22 205840 316 NULL 62
2 4 2000-04-22 201549 139 "50" 210
NULL NULL 2000-04-22 201420 345 NULL 93
2 4 2000-04-23 202342 90 "5" 279
2 4 2000-04-23 201997 59 "300" 23
2 4 2000-04-23 201996 2 NULL 198
2 NULL 2000-04-23 204525 349 "200" 126
2 6 2000-04-23 203771 316 NULL 197
2 6 2000-04-23 202224 90 "2,000" 51
2 4 2000-04-23 200285 59 "800" 38
2 4 2000-04-23 200787 70 "2,100" 280
2 2 2000-04-23 200312 117 "0" 281
2 4 2000-04-24 211390 162 "0" 206
2 6 2000-04-24 202870 184 "0" 2
2 4 2000-04-24 203776 69 "5,600" 52
2 NULL 2000-04-24 203349 343 NULL 2
2 NULL 2000-04-24 200999 343 NULL 2
2 NULL 2000-04-24 201630 343 NULL 2
2 NULL 2000-04-24 200702 343 NULL 138
2 NULL 2000-04-24 202933 343 NULL 3
2 NULL 2000-04-24 201684 343 NULL 2
2 NULL 2000-04-24 201631 343 NULL 2
NULL NULL 2000-04-24 201898 345 NULL 181
2 4 2000-04-24 201901 349 NULL 16
2 4 2000-04-24 210043 59 "15,000" 38
2 NULL 2000-04-24 7325 241 NULL 229
2 4 2000-04-24 2003 241 NULL 266
2 4 2000-04-24 2005 241 "500" 282
2 4 2000-04-24 2006 241 "15" 166
2 NULL 2000-04-24 2004 241 "300" 228
2 4 2000-04-25 202465 349 "0" 81
2 NULL 2000-04-25 202616 56 NULL 196
2 NULL 2000-04-25 203161 2 NULL 2
2 NULL 2000-04-25 204986 343 "0" 74
2 NULL 2000-04-25 203474 23 "7,500" 9
2 NULL 2000-04-25 204469 343 NULL 2
2 NULL 2000-04-25 204213 343 NULL 2
2 NULL 2000-04-25 201299 343 NULL 2
2 NULL 2000-04-25 203578 343 NULL 2
NULL NULL 2000-04-25 200979 345 NULL 20
2 4 2000-04-25 202883 18 "800" 28
2 2 2000-04-25 208560 233 "0" 283
2 4 2000-04-25 208220 316 "0" 284
2 2 2000-04-25 200155 90 "0" 285
2 4 2000-04-25 201632 321 "3,000" 83
NULL NULL 2000-04-25 201393 345 NULL 81
NULL NULL 2000-04-25 204022 345 NULL 72
NULL NULL 2000-04-25 201048 345 NULL 72
2 2 2000-04-25 3534 241 "0" 286
2 4 2000-04-25 201049 90 "1,200" 168
2 4 2000-04-25 201838 139 "0" 36
NULL NULL 2000-04-25 207522 345 NULL 36
2 NULL 2000-04-25 3533 241 "1,000" 79
2 4 2000-04-26 200645 58 "800" 27
2 4 2000-04-26 202230 90 "150" 287
2 6 2000-04-26 202083 70 "2,500" 17
2 4 2000-04-26 207749 347 "2,400" 38
2 4 2000-04-26 204339 316 "3,000" 201
2 4 2000-04-26 202742 2 NULL 2
2 NULL 2000-04-26 202008 345 "0" 249
2 NULL 2000-04-26 201704 343 "0" 4
2 NULL 2000-04-26 202476 343 "0" 52
2 NULL 2000-04-26 204072 343 "0" 288
2 NULL 2000-04-26 203334 343 "0" 27
2 NULL 2000-04-26 200593 257 "0" 3
2 4 2000-04-26 202020 90 "3,000" 186
2 4 2000-04-26 202106 139 "100" 2
2 4 2000-04-26 200284 162 "3,500" 151
2 4 2000-04-26 202455 232 "1,000" 132
2 4 2000-04-26 202836 71 "3,500" 65
2 4 2000-04-26 200348 165 "500" 57
2 NULL 2000-04-27 205734 343 "0" 4
2 NULL 2000-04-27 202415 343 "0" 67
2 4 2000-04-27 201052 343 "0" 59
2 NULL 2000-04-27 202733 343 NULL 2
2 NULL 2000-04-27 202585 257 NULL 289
2 4 2000-04-27 201465 60 "0" 64
2 4 2000-04-27 202009 139 "2,500" 290
NULL NULL 2000-04-27 203555 345 NULL 72
NULL NULL 2000-04-27 200140 345 NULL 81
2 2 2000-04-27 205102 233 "0" 291
2 NULL 2000-04-27 3536 241 "900" 72
2 4 2000-04-27 3535 241 "400" 282
2 4 2000-04-27 209599 59 "5,000" 124
2 4 2000-04-28 202462 349 "0" 79
2 4 2000-04-28 204057 349 "1,000" 117
2 NULL 2000-04-28 201479 139 "200" 38
2 4 2000-04-28 202620 139 "3,000" 215
2 NULL 2000-04-28 200453 343 NULL 2
2 NULL 2000-04-28 200752 343 NULL 2
2 NULL 2000-04-28 200585 343 NULL 2
2 NULL 2000-04-28 205447 343 NULL 2
2 NULL 2000-04-28 201998 343 NULL 2
2 NULL 2000-04-28 200692 343 NULL 2
2 NULL 2000-04-28 200337 343 NULL 292
2 NULL 2000-04-28 202738 343 NULL 83
2 4 2000-04-28 201424 316 "10" 13
2 4 2000-04-28 200441 349 "150" 117
2 4 2000-04-28 204976 130 "3,000" 8
NULL NULL 2000-04-28 206939 345 NULL 85
2 3 2000-04-28 200240 59 "500" 12
2 4 2000-04-28 201565 139 "1,500" 247
2 4 2000-04-29 205733 59 "2,500" 293
2 NULL 2000-04-29 201382 349 NULL 2
2 4 2000-04-29 202493 2 NULL 198
2 4 2000-04-29 200624 343 "400" 94
2 4 2000-04-29 201230 139 "30" 65
